4738	5426
4738	351
4738	4792
4738	5684
4738	8349
4738	2017
4738	11269
4738	708
4738	1915
4738	26270
4738	100290337
4738	4738
4738	216
4738	867
4738	5591
4738	3320
4738	1314
4738	10549
4738	3551
4738	1956
4738	1789
4738	1147
4738	23291
4738	6502
4738	9730
4738	3106
4738	10095
4738	9948
4738	25939
4738	4791
3191	6541
3191	1457
3191	5584
3191	6047
3191	444
3191	9759
3191	7297
3191	6777
3191	9319
3191	7189
3191	331
3191	144100
3191	6449
3191	6613
3191	8452
3191	10892
3191	7520
3191	7341
3191	6452
3191	7428
3191	351
3191	3836
3191	6118
3191	4000
3191	5610
3191	5590
3191	4171
3191	3725
3191	3326
3191	1915
3191	26270
3191	8350
3191	23291
3191	6714
3191	1956
3191	5581
3191	5728
3191	83737
3191	2033
3191	1314
3191	5335
3191	3717
3191	3191
3191	1994
3191	4343
3191	4914
3191	23524
3191	7412
3191	2335
3191	55072
3191	10725
3191	63891
3191	7706
717	200232
717	10682
717	6554
717	51614
717	727
717	5648
717	721
717	718
717	10488
717	716
717	1604
59067	444
59067	3561
59067	50615
59067	1606
59067	216
59067	10038
59067	26260
58484	5705
58484	834
58484	8772
58484	841
58484	5610
58484	213
58484	22861
58484	29108
58484	114548
58484	64127
58484	58484
5993	10482
5993	9759
5993	988
5993	351
5993	1385
5993	8350
5993	4343
5993	8625
5993	5994
939	966
939	329
939	7186
939	7185
939	970
939	1994
8345	2885
8345	9652
8345	3500
8345	5994
8345	91662
8345	4171
83737	2885
83737	2534
83737	1457
83737	7316
83737	7314
83737	6455
83737	7189
83737	8737
83737	8452
83737	3725
83737	3551
83737	4851
83737	6714
83737	1956
83737	867
83737	83737
83737	4914
83737	1080
83737	1994
83737	120892
5610	7186
5610	2100
5610	7297
5610	7189
5610	5594
5610	23118
5610	5879
5610	3312
5610	8452
5610	6789
5610	7456
5610	4792
5610	6774
5610	841
5610	128866
5610	4000
5610	998
5610	3551
5610	1147
5610	3320
5610	5610
5610	3725
5610	4914
5610	3716
5610	1994
5610	4343
5610	3326
5610	103
5610	1956
5610	4171
5610	5728
5610	9343
5610	114548
5610	22861
50943	7124
50943	5970
50943	5692
50943	5966
50943	9759
50943	10725
50943	3312
50943	2033
50943	103
50943	213
50943	50943
8625	10482
8625	9759
8625	7917
8625	4000
8625	5591
8625	4343
8625	5994
8625	8625
8772	7124
8772	7186
8772	6047
8772	8517
8772	7128
8772	356
8772	8737
8772	8452
8772	8772
8772	7341
8772	355
8772	7132
8772	841
8772	3654
8772	5590
8772	7430
8772	843
8772	7514
8772	330
8772	120892
8772	4790
1385	1457
1385	2100
1385	6047
1385	25
1385	4609
1385	207
1385	10346
1385	7341
1385	6774
1385	472
1385	2033
1385	2908
1385	5581
1385	1080
1385	79803
1385	2335
1385	8350
1385	695
1385	6667
1385	5777
1385	3725
1385	10488
1385	1789
1385	1385
22938	8878
22938	2100
22938	10482
22938	7185
22938	5705
22938	8517
22938	4609
22938	2033
22938	9343
22938	4343
22938	23524
22938	4851
22938	988
22938	3312
22938	6714
22938	5591
22938	3725
22938	3836
22938	8452
22938	3320
22938	7334
22938	4914
22938	1314
22938	7094
22938	5426
22938	9652
22938	1915
22938	3326
22938	472
22938	90268
22938	4000
22938	55612
22938	11269
22938	2017
22938	3843
22938	8546
22938	891
22938	22938
22938	5702
22938	60
22938	1994
22938	9319
22938	100290337
22938	51547
22938	112399
22938	144100
22938	8350
5579	8517
5579	10616
5579	917
5579	653361
5579	207
5579	4000
5579	3326
5579	1915
5579	8350
5579	3320
5579	3551
5579	3559
5579	5578
5579	1147
5579	1956
5579	695
5579	2033
5579	4067
5579	5580
5579	23586
5579	2335
5579	7132
5579	821
5579	1080
5579	84876
5579	5579
5579	4689
5579	55072
5579	63891
3394	5970
3394	8878
3394	7189
3394	4790
3394	867
3394	3394
8517	7124
8517	2534
8517	5584
8517	5970
8517	5696
8517	8878
8517	329
8517	7186
8517	8676
8517	6047
8517	5966
8517	7185
8517	9531
8517	112399
8517	71
8517	7316
8517	7314
8517	100290337
8517	4790
8517	4609
8517	7189
8517	4792
8517	1915
8517	330
8517	3326
8517	11274
8517	5588
8517	7128
8517	821
8517	10758
8517	10892
8517	1147
8517	3654
8517	3312
8517	841
8517	6714
8517	3551
8517	8517
8517	7514
8517	23291
8517	207
8517	472
8517	7132
8517	5591
8517	3702
8517	5684
8517	8737
8517	3500
8517	10616
8517	4791
8517	1314
8517	3320
8517	11269
8517	3717
8517	4067
8517	7341
8517	5581
8517	3836
8517	1956
8517	23118
8517	55072
8517	64127
8517	29108
8517	23586
6868	7124
6868	6047
6868	5594
6868	351
6868	26270
6868	5578
6868	4851
6868	2923
6868	6714
6868	5581
6868	7132
6868	1080
6868	999
1893	375791
1893	2100
1893	29978
1893	29979
1893	356
1893	351
1893	3426
695	2885
695	2534
695	5970
695	25
695	5594
695	356
695	351
695	7454
695	5590
695	3326
695	3320
695	5578
695	6714
695	5581
695	4067
695	355
695	5335
695	3654
695	6776
695	3702
695	867
695	5336
695	5588
695	695
695	8546
695	3716
695	58
695	5777
695	3717
695	7535
23586	7316
23586	7314
23586	10616
23586	340061
23586	10537
23586	5578
23586	6714
23586	867
23586	7706
23586	55072
23586	23586
10537	5584
10537	8878
10537	5692
10537	8676
10537	10482
10537	5705
10537	112399
10537	7415
10537	71
10537	9319
10537	8907
10537	60
10537	1173
10537	3312
10537	7917
10537	5702
10537	6613
10537	6499
10537	10971
10537	811
10537	5591
10537	2923
10537	3320
10537	2023
10537	1314
10537	7094
10537	1915
10537	3654
10537	3326
10537	2017
10537	6502
10537	4688
10537	4791
10537	3106
10537	55626
10537	10537
10537	213
10537	7174
10537	4860
10537	9343
5705	5696
5705	5692
5705	2100
5705	6047
5705	60468
5705	5684
5705	5702
5705	6667
5705	4791
5705	3312
5705	7189
5705	867
5705	5777
5705	3725
5705	8452
5705	4914
5705	9531
5705	5698
5705	4609
5705	5590
5705	1080
5705	988
5705	23524
5705	5705
5705	7412
5705	26260
5705	51547
5705	26270
5705	6613
5705	207
5705	55626
5705	112399
5705	51061
5705	55741
5705	7415
5705	7706
5705	144100
23291	7124
23291	5970
23291	5966
23291	9531
23291	7415
23291	6789
23291	5426
23291	351
23291	4792
23291	3326
23291	10758
23291	3320
23291	3551
23291	4790
23291	4791
23291	1147
23291	23291
23291	3654
23291	1994
23291	103
23291	10535
23291	55626
23291	4343
6667	7124
6667	2885
6667	2534
6667	1457
6667	5970
6667	2100
6667	10482
6667	6047
6667	5966
6667	9759
6667	25
6667	71
6667	7316
6667	5594
6667	3312
6667	4609
6667	7341
6667	7169
6667	7428
6667	6774
6667	841
6667	472
6667	4690
6667	5590
6667	1398
6667	3725
6667	3326
6667	5371
6667	3320
6667	4790
6667	5591
6667	2033
6667	355
6667	6714
6667	7048
6667	720
6667	2335
6667	1956
6667	6667
6667	4791
6667	5578
6667	348
6667	5580
6667	4914
6667	6502
6667	891
10095	2100
10095	71
10095	144100
10095	60
10095	6613
10095	7341
10095	351
10095	811
10095	6118
10095	7454
10095	1398
10095	7514
10095	4343
10095	1080
10095	4914
10095	7706
10095	120892
10038	2100
10038	841
10038	6118
10038	8350
3843	6047
3843	112399
3843	988
3843	6613
3843	8452
3843	6789
3843	7430
3843	3836
3843	7454
3843	26270
3843	8350
3843	4851
3843	1956
3843	7514
3843	9343
3843	3845
3843	2335
3843	1080
3843	4914
3843	5897
3843	7412
3843	51547
3843	120892
200232	80342
200232	966
200232	638
200232	387522
200232	30817
200232	10682
200232	7056
200232	7124
1773	71
1773	60
1773	58
1773	59
1773	7706
3559	5584
3559	5970
3559	5966
3559	6777
3559	6774
3559	5590
3559	4790
3559	5581
3559	6776
3559	5580
3559	5588
3559	5578
3559	3559
10535	8907
10535	84153
10535	79621
10535	8350
10535	4343
10535	7706
23495	7186
23495	7297
23495	7189
23495	6449
23495	10673
23495	708
23495	3654
23495	970
3654	5584
3654	5970
3654	8878
3654	7186
3654	10482
3654	9531
3654	112399
3654	7316
3654	7314
3654	7128
3654	7189
3654	331
3654	23118
3654	3312
3654	340061
3654	4609
3654	207
3654	8452
3654	7341
3654	4792
3654	6774
3654	4000
3654	5590
3654	3725
3654	3320
3654	3551
3654	1147
3654	1956
3654	7514
3654	5580
3654	7132
3654	3654
3654	91662
3654	999
3654	55072
3654	64127
93380	30817
93380	7056
93380	727
93380	2100
93380	29978
93380	731
93380	821
93380	351
93380	10758
93380	1994
93380	103
93380	9343
93380	112399
93380	26123
79092	387522
79092	9319
79092	10892
79092	7334
50506	51061
26270	5551
26270	7415
26270	71
26270	7314
26270	9319
26270	3312
26270	51061
26270	5702
26270	10971
26270	7430
26270	5684
26270	5880
26270	3916
26270	4000
26270	5873
26270	3326
26270	708
26270	1915
26270	5591
26270	3320
26270	2023
26270	821
26270	1314
26270	1956
26270	103
26270	213
26270	26123
26270	84061
26270	26270
248	386681
248	144100
248	3725
248	11269
248	4790
248	1994
248	8546
248	64127
7186	7124
7186	387522
7186	329
7186	7185
7186	6047
7186	958
7186	9841
7186	7341
7186	7128
7186	7186
7186	8737
7186	7189
7186	71
7186	3312
7186	7132
7186	3551
7186	3326
7186	7314
7186	841
7186	10892
7186	5590
7186	1147
7186	3320
7186	29978
7186	330
7186	7334
7186	10758
7186	23118
7186	7316
7186	867
7186	3725
7186	2033
7186	834
7186	4792
7186	331
7186	115650
7186	1956
7186	120892
7186	959
7186	998
7186	55072
7186	1994
7186	340061
7186	2100
945	6714
945	5777
945	867
945	712
945	713
945	714
4689	5584
4689	9759
4689	5879
4689	653361
4689	5590
4689	1536
4689	4688
4689	5591
4689	5578
4689	5581
4689	5580
4689	5588
4689	1535
4689	7412
351	638
351	10682
351	2885
351	6541
351	2534
351	1457
351	5584
351	5692
351	8676
351	2100
351	29979
351	444
351	50619
351	9759
351	25
351	6777
351	7415
351	7314
351	10616
351	7189
351	60
351	23118
351	3312
351	9021
351	4609
351	207
351	8452
351	7341
351	7428
351	2923
351	3725
351	841
351	811
351	335
351	348
351	351
351	3320
351	7048
351	6714
351	4851
351	5580
351	7535
351	5340
351	6891
351	11269
351	64135
351	3845
351	25939
351	57379
351	51547
351	10673
351	4171
351	6118
351	213
351	5873
351	23524
351	79012
351	1956
351	5896
351	7706
351	2335
57379	71
57379	3312
57379	3836
57379	11269
57379	3326
57379	1915
57379	3320
57379	5591
57379	7514
57379	57379
64135	7341
64135	63891
64135	7706
64135	64135
970	6047
970	472
970	1994
3702	2885
3702	2534
3702	356
3702	3836
3702	8651
3702	7454
3702	3326
3702	3320
3702	6714
3702	1956
3702	5336
3702	5335
3702	867
3702	3702
6613	10482
6613	6047
6613	7185
6613	9759
6613	7415
6613	71
6613	7314
6613	9319
6613	8907
6613	60
6613	23118
6613	5879
6613	3312
6613	4609
6613	5702
6613	988
6613	1915
6613	3326
6613	6613
6613	7175
6613	7520
6613	2023
6613	3725
6613	8452
6613	5371
6613	5591
6613	5580
6613	7341
6613	2033
6613	5422
6613	5684
6613	3836
6613	2923
6613	3320
6613	821
6613	1314
6613	7094
6613	811
6613	10549
6613	4792
6613	1080
6613	8349
6613	7514
6613	10971
6613	3835
6613	1994
6613	7430
6613	10725
6613	103
6613	23524
6613	6774
6613	2908
6613	2335
6613	9343
6613	4000
6613	4171
6613	4791
6613	7706
6613	7174
6613	100290337
6613	59
6613	25939
6613	4860
917	2534
917	5584
917	5581
917	5590
917	5580
917	5588
917	5578
917	867
917	919
917	2908
3845	8878
3845	5692
3845	71
3845	7189
3845	5594
3845	5879
3845	3312
3845	9021
3845	5702
3845	988
3845	7520
3845	5684
3845	3326
3845	1915
3845	5371
3845	3320
3845	2023
3845	1994
3845	23524
3845	3845
3845	7334
3845	4914
3845	999
3845	3716
331	387522
331	8878
331	329
331	7316
331	7314
331	7189
331	207
331	841
331	331
331	4851
331	843
331	7334
331	64127
331	23118
331	5879
331	1956
331	891
331	5728
331	8737
331	5880
331	1994
331	330
331	998
335	2100
335	7415
335	714
335	712
335	3500
335	213
335	3929
335	22861
335	3078
335	2335
335	959
335	335
335	11269
335	7412
25	2885
25	2534
25	4067
25	58
25	2033
25	7189
25	4792
25	1398
25	6714
25	7454
25	3716
25	7535
25	472
25	5580
25	3725
25	6452
25	4914
25	5591
25	718
25	5335
25	4690
25	867
25	3717
25	326
25	6789
25	25
25	5777
25	1956
25	9051
25	729
25	8651
25	3312
25	100290337
25	10971
25	3320
25	3326
25	1173
25	9021
25	7514
25	120892
25	6777
25	5590
25	7706
25	6776
2023	10682
2023	2885
2023	2534
2023	2100
2023	6047
2023	9759
2023	60
2023	3312
2023	51061
2023	207
2023	8452
2023	7341
2023	10971
2023	811
2023	7430
2023	5684
2023	4000
2023	3981
2023	4171
2023	3725
2023	3326
2023	26260
2023	4860
2023	3320
2023	4790
2023	6714
2023	5340
2023	2033
2023	5422
2023	4914
2023	2335
2023	7412
2023	710
2023	10549
2023	9948
2023	1080
2023	999
2023	9343
2023	7706
5970	7124
5970	1457
5970	4790
5970	4609
5970	2033
5970	9343
5970	71
5970	4792
5970	2908
5970	3312
5970	5594
5970	3551
5970	3326
5970	7314
5970	5371
5970	3725
5970	6774
5970	5590
5970	7412
5970	3320
5970	4210
5970	653361
5970	1147
5970	4851
5970	5578
5970	5591
5970	5966
5970	4791
5970	8651
5970	5970
5970	7316
5970	7454
5970	5580
5970	3836
5970	5340
5970	4914
5970	9021
5970	841
5970	8878
5970	713
5970	58
5970	472
5970	207
5970	330
5970	329
5970	891
5970	3557
5970	7514
5970	112399
5970	1789
5970	29979
10725	7124
10725	472
10725	3725
10725	5335
10725	5777
10725	7706
10725	10725
1474	2100
1474	735
7174	10482
7174	3106
7174	9343
7174	4914
7174	51547
7174	7174
8737	7124
8737	387522
8737	5584
8737	8878
8737	329
8737	7185
8737	112399
8737	71
8737	7316
8737	7128
8737	10616
8737	7189
8737	23118
8737	3312
8737	8737
8737	355
8737	7132
8737	3326
8737	841
8737	1956
8737	3320
8737	843
8737	330
8737	867
8737	7048
8737	7341
8737	2033
8737	7334
8737	3551
8737	5590
8737	7514
8737	1147
8737	4790
8737	64127
8737	120892
8737	29108
8737	55072
100290337	2100
100290337	10482
100290337	9759
100290337	112399
100290337	7189
100290337	4609
100290337	988
100290337	8452
100290337	7520
100290337	7169
100290337	5426
100290337	6118
100290337	8349
100290337	3725
100290337	8350
100290337	213
100290337	2033
100290337	4914
100290337	7175
100290337	5896
100290337	5897
100290337	6502
100290337	5728
100290337	7706
100290337	9730
100290337	55626
100290337	25939
100290337	64421
100290337	51547
100290337	100290337
100290337	120892
100290337	9343
100290337	1789
720	4609
720	3916
720	4171
720	213
720	3835
720	2335
720	1378
8546	90993
8546	2100
8546	9759
8546	472
8546	3916
8546	3725
8546	7514
8546	10488
8546	9343
8546	4914
8546	7706
8546	120892
8546	114548
8546	79012
29108	8878
29108	9051
29108	834
29108	10892
29108	841
29108	3916
29108	5371
29108	3551
29108	1147
29108	22861
29108	4210
29108	114548
29108	91662
29108	29108
29108	65061
4791	329
4791	2100
4791	10482
4791	5966
4791	958
4791	50619
4791	9759
4791	7415
4791	71
4791	7316
4791	7314
4791	7128
4791	3312
4791	988
4791	7520
4791	7341
4791	4792
4791	6774
4791	5684
4791	3326
4791	3320
4791	3551
4791	4790
4791	5591
4791	2908
4791	9343
4791	1147
4791	4791
4791	7514
4791	3717
4791	4343
5873	6047
5873	1915
5873	201294
355	7124
355	2534
355	8878
355	29979
355	356
355	7917
355	7341
355	841
355	7430
355	1915
355	5371
355	5578
355	6714
355	1956
355	5335
355	5777
355	7132
355	843
355	355
4171	2885
4171	1457
4171	2100
4171	7415
4171	71
4171	7314
4171	5594
4171	23118
4171	3312
4171	7520
4171	7341
4171	10971
4171	811
4171	7430
4171	3836
4171	472
4171	6118
4171	4000
4171	8349
4171	998
4171	4171
4171	326
4171	5591
4171	3725
4171	2033
4171	5422
4171	2923
4171	3320
4171	4914
4171	7094
4171	1915
4171	708
4171	7175
4171	1080
4171	3326
4171	7514
4171	2335
4171	7412
4171	8350
4171	3500
4171	7706
4171	9343
4171	10427
4171	4860
4171	59
4171	58
4171	721
10346	23118
10346	1147
10346	5371
10346	10346
2147	7056
2147	708
2147	213
2147	2335
2147	729
2147	710
2147	2147
6502	10482
6502	9531
6502	7314
6502	4609
6502	207
6502	8452
6502	7428
6502	3836
6502	472
6502	3326
6502	11274
6502	3320
6502	2033
6502	3717
6502	1994
6502	27101
6502	999
6502	6502
6502	5897
6502	891
6502	25939
6502	7706
3835	2100
3835	10482
3835	1398
3835	8350
3835	4343
3835	891
3835	721
713	29978
713	714
713	5806
713	715
713	712
713	708
713	2335
713	7428
1147	7124
1147	1457
1147	5584
1147	5966
1147	7185
1147	958
1147	112399
1147	71
1147	7128
1147	7189
1147	23118
1147	4609
1147	207
1147	4792
1147	841
1147	3326
1147	11274
1147	10758
1147	3320
1147	3551
1147	4790
1147	5591
1147	5578
1147	2033
1147	7132
1147	6714
1147	5588
1147	7334
1147	1147
1147	5580
1147	4914
1147	1080
1147	7514
1147	1994
1147	55626
567	2885
567	6890
567	7917
567	811
567	2923
567	3106
567	821
567	1080
567	567
567	6892
567	6891
3320	2885
3320	2534
3320	1457
3320	5584
3320	2100
3320	10482
3320	7185
3320	9759
3320	7297
3320	9531
3320	7415
3320	71
3320	7128
3320	10616
3320	144100
3320	60
3320	5594
3320	23118
3320	3312
3320	6449
3320	4609
3320	207
3320	988
3320	8452
3320	6789
3320	7341
3320	7428
3320	6774
3320	5684
3320	5590
3320	3725
3320	3326
3320	1915
3320	26260
3320	10758
3320	4790
3320	2908
3320	7132
3320	3551
3320	6714
3320	7535
3320	5591
3320	999
3320	3320
3320	5588
3320	7048
3320	4067
3320	5578
3320	5580
3320	5581
3320	1956
3320	27101
3320	9343
3320	7334
3320	1080
3320	3717
3320	4914
3320	120892
3320	7412
3320	114548
3320	2335
3320	79012
3320	3716
3320	65061
3320	7514
3320	91662
3320	5896
3320	821
3320	55626
3320	5728
3320	55072
3320	7706
5588	2534
5588	50619
5588	71
5588	60
5588	207
5588	10892
5588	7456
5588	10971
5588	7430
5588	4000
5588	5590
5588	3326
5588	1915
5588	3551
5588	6714
5588	1956
5588	4067
5588	5580
5588	1080
5588	5588
5588	821
5588	867
5588	5335
5588	7412
2859	51614
2859	2542
2859	821
2219	5648
2219	5806
2219	10747
2219	2219
2219	2220
7456	2885
7456	2534
7456	9531
7456	71
7456	9051
7456	4609
7456	7454
7456	4067
7456	7535
7456	2017
7456	4690
7456	1994
7456	998
7456	120892
112399	10682
112399	2885
112399	1457
112399	8878
112399	329
112399	5966
112399	7428
112399	867
112399	5594
112399	3312
112399	5591
112399	3725
112399	3836
112399	5879
112399	821
112399	1314
112399	5426
112399	10549
